id,timestamp_utc,cycle_id,segment_uid,corridor_name,current_travel_time_seconds,true_driving_distance_meters,free_flow_travel_time_seconds,travel_time_index_tti,hour_of_day_utc,hour_of_day_ist,is_weekend,vehicle_mode,temporal_drift_seconds,api_response_status,api_latency_ms,retry_count
21680,2026-07-14 06:30:12.483538+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_022,Guindy-Tambaram,15,202,17,0.8824,6,11,0,DRIVE,6.678,OK,666,0
21681,2026-07-14 06:30:12.483991+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_021,Guindy-Tambaram,44,501,47,0.9362,6,11,0,DRIVE,6.678,OK,666.6,0
21682,2026-07-14 06:30:12.484335+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_019,Guindy-Tambaram,71,435,60,1.1833,6,11,0,DRIVE,6.678,OK,666.9,0
21683,2026-07-14 06:30:12.484924+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_023,Guindy-Tambaram,168,1015,142,1.1831,6,11,0,DRIVE,6.678,OK,667.4,0
21684,2026-07-14 06:30:12.485347+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_024,Guindy-Tambaram,37,402,43,0.8605,6,11,0,DRIVE,6.678,OK,668,0
21685,2026-07-14 06:30:12.485777+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_026,Guindy-Tambaram,27,282,30,0.9,6,11,0,DRIVE,6.678,OK,668.4,0
21686,2026-07-14 06:30:12.482057+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_013,Guindy-Tambaram,42,186,35,1.2,6,11,0,DRIVE,6.678,OK,664.5,0
21687,2026-07-14 06:30:12.486283+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_025,Guindy-Tambaram,17,181,17,1,6,11,0,DRIVE,6.678,OK,668.7,0
21688,2026-07-14 06:30:12.498581+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_028,Guindy-Tambaram,46,399,53,0.8679,6,11,0,DRIVE,6.678,OK,681.1,0
21689,2026-07-14 06:30:12.49871+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_027,Guindy-Tambaram,62,583,59,1.0508,6,11,0,DRIVE,6.678,OK,681.4,0
