"id","timestamp_utc","cycle_id","segment_uid","corridor_name","local_aqi","air_quality_category","dominant_pollutant","api_response_status","api_debug_message","api_latency_ms","retry_count"
13311,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_023","Corridor_Littlemount_Kilambakkam",44,"Moderate air quality","pm25","OK","Success",2002.7,0
13312,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_029","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",2019.0,0
13313,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_001","Corridor_Littlemount_Kilambakkam",45,"Moderate air quality","pm25","OK","Success",2029.9,0
13314,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_002","Corridor_Littlemount_Kilambakkam",47,"Moderate air quality","pm25","OK","Success",2094.1,0
13315,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_001","Corridor_Littlemount_Kilambakkam",48,"Moderate air quality","pm25","OK","Success",3221.1,0
13316,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_006","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3229.8,0
13317,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_003","Corridor_Littlemount_Kilambakkam",48,"Moderate air quality","pm25","OK","Success",3232.5,0
13318,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_007","Corridor_Littlemount_Kilambakkam",46,"Moderate air quality","pm25","OK","Success",3261.0,0
13319,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_009","Corridor_Littlemount_Kilambakkam",43,"Moderate air quality","pm25","OK","Success",3262.0,0
13320,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_012","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",3263.2,0
13321,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_004","Corridor_Littlemount_Kilambakkam",49,"Moderate air quality","pm25","OK","Success",3266.5,0
13322,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_002","Corridor_Littlemount_Kilambakkam",48,"Moderate air quality","pm25","OK","Success",3267.5,0
13323,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_008","Corridor_Littlemount_Kilambakkam",42,"Moderate air quality","pm25","OK","Success",3286.7,0
13324,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_004","Corridor_Littlemount_Kilambakkam",48,"Moderate air quality","pm25","OK","Success",3291.5,0
13325,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_025","Corridor_Littlemount_Kilambakkam",42,"Moderate air quality","pm25","OK","Success",3292.3,0
13326,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_010","Corridor_Littlemount_Kilambakkam",44,"Moderate air quality","pm25","OK","Success",3296.7,0
13327,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_011","Corridor_Littlemount_Kilambakkam",48,"Moderate air quality","pm25","OK","Success",3300.3,0
13328,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_015","Corridor_Littlemount_Kilambakkam",49,"Moderate air quality","pm25","OK","Success",3307.4,0
13329,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_005","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",3309.4,0
13330,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_003","Corridor_Littlemount_Kilambakkam",48,"Moderate air quality","pm25","OK","Success",3310.4,0
13331,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_006","Corridor_Littlemount_Kilambakkam",46,"Moderate air quality","pm25","OK","Success",3318.2,0
13332,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_013","Corridor_Littlemount_Kilambakkam",52,"Moderate air quality","pm25","OK","Success",3321.8,0
13333,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_005","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3330.6,0
13334,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_014","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",3367.3,0
13335,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_017","Corridor_Littlemount_Kilambakkam",47,"Moderate air quality","pm25","OK","Success",3507.0,0
13336,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_018","Corridor_Littlemount_Kilambakkam",44,"Moderate air quality","pm25","OK","Success",3507.9,0
13337,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_016","Corridor_Littlemount_Kilambakkam",49,"Moderate air quality","pm25","OK","Success",3510.8,0
13338,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_023","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",3549.4,0
13339,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_019","Corridor_Littlemount_Kilambakkam",43,"Moderate air quality","pm25","OK","Success",3560.9,0
13340,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_020","Corridor_Littlemount_Kilambakkam",42,"Moderate air quality","pm25","OK","Success",3564.0,0
13341,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_025","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",3566.2,0
13342,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_026","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",3568.1,0
