id,timestamp_utc,cycle_id,segment_uid,corridor_name,local_aqi,air_quality_category,dominant_pollutant,api_response_status,api_debug_message,api_latency_ms,retry_count
4648,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_016,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6796.5,0
4649,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_017,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6829.4,0
4650,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_018,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,6844.2,0
4651,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_019,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6848.4,0
4652,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_022,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6856.8,0
4653,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_021,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6857.6,0
4654,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_020,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6857.7,0
4655,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_023,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6873.1,0
4656,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_024,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6889.3,0
4657,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_025,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6890.2,0
4658,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_026,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6900.5,0
4659,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_027,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,6933,0
4660,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_ATGRADE_001,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6935.2,0
4661,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,GUINDY_TAMBARAM_023,Guindy-Tambaram,56,Moderate air quality,pm25,OK,Success,6961.9,0
4662,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_ATGRADE_002,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,6960.7,0
4663,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_ATGRADE_003,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6969.1,0
4664,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_001,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7040.1,0
4665,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_ATGRADE_004,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7045.3,0
